baths,baths_full,baths_half,beds,garage,lot_sqft,sold_price,sqft,stories,type,year_built,is_price_reduced,city,lat,lon,postal_code,state,state_code,property_id,basement,big_lot,big_yard,carport,central_air,central_heat,city_view,community_outdoor_space,community_security_features,community_swimming_pool,corner_lot,dining_room,dishwasher,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,laundry_room,master_bedroom,modern_kitchen,new_roof,open_floor_plan,park,ranch,recreation_facilities,rental_property,shopping,single_story,swimming_pool,trails,two_or_more_stories,updated_kitchen,view,views,washer_dryer,sold_month,sold_year,list_month,list_year,time_on_market,Median Age,Total Population,Average Household Size
2,1,0,3,3,6534.0,699000.0,2460.0,2,single_family,1927,False,Salt Lake City,40.730603,-111.876041,84105,Utah,UT,2550029069,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2024,9,2023,108,32.1,192660.0,2.38
6,6,0,5,2,24394.0,4200000.0,9687.0,2,single_family,1980,False,Salt Lake City,40.693856,-111.797637,84109,Utah,UT,1281358574,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2024,12,2023,28,32.1,192660.0,2.38
1,1,0,2,0,436.0,228000.0,850.0,1,condos,1978,False,South Salt Lake,40.698279,-111.879727,84115,Utah,UT,2029388146,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2024,9,2023,114,33.28458401305057,33000.0,2.4684828711256115
2,1,0,2,2,436.0,527900.0,1748.0,1,condos,1979,False,Salt Lake City,40.714668,-111.858249,84106,Utah,UT,2786295024,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,2024,11,2023,59,32.1,192660.0,2.38
3,3,0,2,2,436.0,2500000.0,2657.0,1,condos,1932,False,Salt Lake City,40.78406,-111.877614,84103,Utah,UT,2318783104,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,2024,11,2023,62,32.1,192660.0,2.38
1,1,0,2,0,436.0,299900.0,891.0,1,condos,1981,False,Salt Lake City,40.764624,-111.873258,84102,Utah,UT,1186554016,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2024,11,2023,45,32.1,192660.0,2.38
3,2,1,3,2,436.0,620000.0,1542.0,2,townhomes,2018,False,Salt Lake City,40.786015,-111.900961,84103,Utah,UT,9560362525,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,12,2023,8,2023,142,32.1,192660.0,2.38
2,1,1,3,0,8276.0,450000.0,1104.0,1,single_family,1956,False,Cottonwood Heights,40.626752,-111.843344,84121,Utah,UT,1707380903,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,12,2023,11,2023,43,33.28458401305057,33000.0,2.4684828711256115
2,2,0,3,1,5663.0,599500.0,1582.0,2,single_family,1947,False,Salt Lake City,40.724295,-111.816976,84109,Utah,UT,1493938551,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,12,2023,12,2023,27,32.1,192660.0,2.38
2,1,0,5,0,10454.0,525000.0,2214.0,2,single_family,1955,False,Salt Lake City,40.691002,-111.859404,84106,Utah,UT,2529658999,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,2023,12,2023,27,32.1,192660.0,2.38
1,1,0,2,0,2334077.722222222,350000.0,837.0,1,condos,1964,False,Salt Lake City,40.765328,-111.855058,84102,Utah,UT,2176272088,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,2023,8,2023,120,32.1,192660.0,2.38
2,1,0,3,1,11326.0,599900.0,1861.0,2,single_family,1950,False,Salt Lake City,40.654507,-111.878558,84107,Utah,UT,1638328854,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,12,2023,12,2023,16,32.1,192660.0,2.38
4,3,0,4,0,5227.0,579900.0,2340.0,2,single_family,1910,False,Salt Lake City,40.733242,-111.870751,84105,Utah,UT,2819173551,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,12,2023,9,2023,104,32.1,192660.0,2.38
4,1,2,3,2,1307.0,517500.0,1920.0,3,townhomes,2015,False,Salt Lake City,40.679016,-111.892166,84107,Utah,UT,2601401775,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,12,2023,9,2023,112,32.1,192660.0,2.38
2,2,0,4,0,6970.0,415000.0,1758.0,2,single_family,1977,False,Kearns,40.658423,-112.012595,84118,Utah,UT,1705911604,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,12,2023,11,2023,41,33.28458401305057,33000.0,2.4684828711256115
2,2,0,3,1,7405.0,839000.0,3027.0,1,single_family,1908,False,Salt Lake City,40.778119,-111.873499,84103,Utah,UT,2238858450,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,12,2023,8,2023,127,32.1,192660.0,2.38
2,2,0,3,0,436.0,115000.0,1400.0,1,mobile,1999,False,Salt Lake City,40.761452,-111.938499,84104,Utah,UT,9148177047,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,12,2023,9,2023,103,32.1,192660.0,2.38
1,1,0,2,1,436.0,350000.0,1134.0,2,townhomes,1988,False,Salt Lake City,40.690662,-111.853428,84106,Utah,UT,1313572121,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,12,2023,10,2023,57,32.1,192660.0,2.38
2,1,0,4,2,7841.0,450000.0,2358.0,2,single_family,1959,False,Salt Lake City,40.659063,-111.935398,84123,Utah,UT,1503478113,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,2023,11,2023,34,32.1,192660.0,2.38
2,2,0,2,0,3049.0,584900.0,2184.0,2,multi_family,1926,False,Salt Lake City,40.745476,-111.864693,84105,Utah,UT,9104063094,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,2023,11,2023,36,32.1,192660.0,2.38
3,1,1,5,2,6098.0,1180000.0,3009.0,3,single_family,1921,False,Salt Lake City,40.77346,-111.850127,84103,Utah,UT,2168408547,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2023,10,2023,70,32.1,192660.0,2.38
1,1,0,3,0,18731.0,675000.0,1386.0,1,single_family,1951,False,Salt Lake City,40.735042,-111.822175,84108,Utah,UT,1915309638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,2023,12,2023,0,32.1,192660.0,2.38
3,1,1,4,2,3485.0,575000.0,1898.0,3,single_family,1989,False,Salt Lake City,40.701462,-111.84304,84106,Utah,UT,9498264405,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,2023,10,2023,53,32.1,192660.0,2.38
2,1,0,2,0,436.0,359900.0,1288.0,1,condos,1962,False,Salt Lake City,40.691883,-111.868038,84106,Utah,UT,2940004258,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,12,2023,11,2023,34,32.1,192660.0,2.38
2,1,1,5,2,7841.0,1200000.0,2949.0,3,single_family,1928,False,Salt Lake City,40.748049,-111.839427,84108,Utah,UT,1502491528,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2023,12,2023,0,32.1,192660.0,2.38
2,1,0,3,0,10454.0,725000.0,2204.0,2,single_family,1948,False,Salt Lake City,40.709264,-111.816007,84109,Utah,UT,1901888304,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,12,2023,10,2023,62,32.1,192660.0,2.38
2,2,0,3,2,6534.0,659900.0,1680.0,2,single_family,1951,False,Salt Lake City,40.722157,-111.841495,84106,Utah,UT,2213164944,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,12,2023,11,2023,41,32.1,192660.0,2.38
1,1,0,1,0,4356.0,299000.0,735.0,1,single_family,1909,False,Salt Lake City,40.741873,-111.868802,84105,Utah,UT,1516906967,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,2023,12,2023,12,32.1,192660.0,2.38
2,2,0,5,0,7841.0,554700.0,1750.0,2,multi_family,1960,False,South Salt Lake,40.697967,-111.871791,84106,Utah,UT,1179179028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,2023,10,2023,76,33.28458401305057,33000.0,2.4684828711256115
3,2,0,5,4,10019.0,1198000.0,4244.0,3,single_family,1997,False,Salt Lake City,40.784347,-111.8552,84103,Utah,UT,2224138403,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,12,2023,10,2023,60,32.1,192660.0,2.38
2,1,0,3,1,6534.0,625000.0,2022.0,2,single_family,1949,False,Salt Lake City,40.708227,-111.850885,84106,Utah,UT,1492816904,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,12,2023,9,2023,96,32.1,192660.0,2.38
1,1,0,3,0,4792.0,650000.0,1347.0,1,single_family,1907,False,Salt Lake City,40.721926,-111.868638,84106,Utah,UT,2178635159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,2023,11,2023,40,32.1,192660.0,2.38
3,1,0,2,2,2334077.722222222,840000.0,2195.0,1,condos,1976,False,Salt Lake City,40.773801,-111.89229,84103,Utah,UT,2868107585,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,12,2023,2,2023,304,32.1,192660.0,2.38
1,1,0,1,0,436.0,365000.0,714.0,3,condos,2001,False,Salt Lake City,40.764186,-111.90148,84101,Utah,UT,2842654243,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,12,2023,11,2023,33,32.1,192660.0,2.38
1,1,0,2,0,436.0,250000.0,850.0,1,condos,1982,False,Salt Lake City,40.73001,-111.883253,84115,Utah,UT,2305355598,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,12,2023,11,2023,40,32.1,192660.0,2.38
4,2,1,4,4,24829.0,2800000.0,6093.0,2,single_family,1975,False,Salt Lake City,40.779887,-111.852034,84103,Utah,UT,1834972490,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,12,2023,7,2023,164,32.1,192660.0,2.38
2,1,1,2,2,436.0,350000.0,1320.0,3,townhomes,2014,False,West Valley City,40.654212,-112.026327,84118,Utah,UT,2597824245,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12,2023,10,2023,60,30.7,136224.0,3.81
1,0,0,4,2,4792.0,490000.0,1402.0,1,single_family,1910,False,Salt Lake City,40.732258,-111.864526,84105,Utah,UT,1641410738,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,12,2023,10,2023,64,32.1,192660.0,2.38
5,5,0,6,0,3485.0,1249000.0,4272.0,2,multi_family,1940,False,Salt Lake City,40.774141,-111.871844,84103,Utah,UT,1479984642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,12,2023,10,2023,66,32.1,192660.0,2.38
3,1,0,3,2,4792.0,589900.0,2030.0,2,single_family,1915,False,Salt Lake City,40.733776,-111.88126,84115,Utah,UT,1262473485,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,12,2023,10,2023,62,32.1,192660.0,2.38
3,2,1,3,0,4792.0,335000.0,1568.0,2,single_family,2020,False,Richmond,37.589708,-77.440403,23222,Virginia,VA,5488232460,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2024,11,2023,73,33.6,220289.0,2.29
2,2,0,4,0,8472.0,295000.0,1481.0,1,single_family,1952,False,Richmond,37.569347,-77.409901,23222,Virginia,VA,5712337762,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2024,12,2023,40,33.6,220289.0,2.29
2,2,0,2,1,175011.0,320000.0,1379.0,2,condos,1972,False,Richmond,37.54007,-77.519647,23225,Virginia,VA,5709749812,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,2024,8,2023,168,33.6,220289.0,2.29
2,2,0,3,0,8276.0,245000.0,1002.0,1,single_family,2001,False,Richmond,37.576741,-77.408321,23222,Virginia,VA,5686912424,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2024,12,2023,32,33.6,220289.0,2.29
4,3,1,3,0,3027.0,315000.0,1788.0,3,townhomes,1995,False,Henrico,37.637994,-77.636766,23233,Virginia,VA,6222411942,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2024,12,2023,27,33.28458401305057,33000.0,2.4684828711256115
2,1,1,3,0,8590.0,279000.0,1056.0,1,single_family,1980,False,Henrico,37.623401,-77.456186,23227,Virginia,VA,6995000718,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2024,12,2023,32,33.28458401305057,33000.0,2.4684828711256115
1,1,0,2,0,6882.0,441000.0,1225.0,1,single_family,1951,False,Richmond,37.518017,-77.467884,23225,Virginia,VA,6021225010,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,2024,12,2023,36,33.6,220289.0,2.29
2,2,0,3,0,5075.0,315000.0,1236.0,2,single_family,1924,False,Richmond,37.576298,-77.42273,23222,Virginia,VA,5383284565,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2024,11,2023,49,33.6,220289.0,2.29
2,1,1,3,1,13464.0,240000.0,1341.0,1,single_family,1956,False,Henrico,37.537167,-77.371971,23223,Virginia,VA,5115561662,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2024,8,2023,155,33.28458401305057,33000.0,2.4684828711256115
2,2,0,3,0,39640.0,306000.0,1332.0,1,single_family,1944,False,Richmond,37.550899,-77.300875,23075,Virginia,VA,6579453787,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2024,10,2023,78,33.6,220289.0,2.29
3,2,1,4,2,17860.0,515000.0,3616.0,2,single_family,2004,False,Richmond,37.642668,-77.435218,23227,Virginia,VA,6563723524,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2024,10,2023,100,33.6,220289.0,2.29
2,2,0,3,0,2662.0,102000.0,1343.0,2,single_family,1920,False,Richmond,37.509371,-77.461743,23224,Virginia,VA,6058401380,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2024,11,2023,61,33.6,220289.0,2.29
2,2,0,3,0,11539.0,288000.0,1292.0,1,single_family,1922,False,Richmond,37.506834,-77.446401,23224,Virginia,VA,5465583510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2024,11,2023,57,33.6,220289.0,2.29
3,2,1,3,0,2749.0,524950.0,2000.0,2,single_family,1910,False,Richmond,37.536048,-77.415587,23223,Virginia,VA,5401993291,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2024,12,2023,31,33.6,220289.0,2.29
3,2,1,4,2,3485.0,545900.0,2640.0,2,townhomes,2013,False,Henrico,37.644335,-77.612128,23233,Virginia,VA,5731415112,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2024,8,2023,147,33.28458401305057,33000.0,2.4684828711256115
1,1,0,3,0,7754.0,120000.0,864.0,1,single_family,1954,False,Ampthill,37.461208,-77.447536,23234,Virginia,VA,5888211489,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2024,11,2023,45,33.28458401305057,33000.0,2.4684828711256115
2,2,0,4,0,7841.0,389500.0,1431.0,1,single_family,1950,False,Henrico,37.614907,-77.474143,23228,Virginia,VA,5537355269,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2024,12,2023,29,33.28458401305057,33000.0,2.4684828711256115
1,1,0,3,0,7501.0,160000.0,1288.0,1,single_family,1964,False,Richmond,37.473708,-77.43909,23234,Virginia,VA,5966603991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2024,12,2023,14,33.6,220289.0,2.29
2,2,0,3,0,19741.0,292500.0,1503.0,1,single_family,1958,False,Richmond,37.540285,-77.52838,23225,Virginia,VA,6272416539,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2024,12,2023,28,33.6,220289.0,2.29
3,2,1,3,2,2810.0,485000.0,2135.0,2,townhomes,2013,False,Richmond,37.547332,-77.576237,23235,Virginia,VA,6386940007,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2024,10,2023,86,33.6,220289.0,2.29
2,2,0,3,0,7349.0,705000.0,1775.0,2,single_family,1940,False,Richmond,37.561049,-77.497832,23221,Virginia,VA,5755272500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2024,12,2023,38,33.6,220289.0,2.29
2,2,0,4,0,11282.0,332000.0,1788.0,2,single_family,1986,False,Highland Springs,37.560156,-77.359522,23223,Virginia,VA,6665149008,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2024,11,2023,55,33.28458401305057,33000.0,2.4684828711256115
2,1,1,3,1,25670.0,371500.0,1477.0,1,single_family,1959,False,Richmond,37.539378,-77.515898,23225,Virginia,VA,6693313134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2024,12,2023,29,33.6,220289.0,2.29
3,2,1,4,0,6499.0,555000.0,2004.0,2,single_family,1958,False,Richmond,37.569098,-77.493873,23221,Virginia,VA,6636764955,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,2024,9,2023,113,33.6,220289.0,2.29
5,4,1,4,0,8451.0,1410000.0,3359.0,2,single_family,1940,False,Richmond,37.569244,-77.517539,23226,Virginia,VA,5099460146,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2024,12,2023,42,33.6,220289.0,2.29
2,2,0,4,0,11757.0,375000.0,1448.0,1,single_family,1963,False,Henrico,37.618177,-77.540375,23294,Virginia,VA,6310233950,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2024,12,2023,36,33.28458401305057,33000.0,2.4684828711256115
1,1,0,3,1,14810.0,239900.0,1292.0,1,single_family,1954,False,Henrico,37.48539,-77.390478,23231,Virginia,VA,5185722059,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2024,11,2023,54,33.28458401305057,33000.0,2.4684828711256115
1,1,0,3,0,1520.0,299000.0,1560.0,2,single_family,1900,False,Richmond,37.550316,-77.44109,23220,Virginia,VA,5158523516,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2024,11,2023,48,33.6,220289.0,2.29
2,1,1,3,0,66777.0,330000.0,1378.0,1,single_family,1969,False,Henrico,37.439907,-77.344564,23231,Virginia,VA,5842608828,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,2024,10,2023,77,33.28458401305057,33000.0,2.4684828711256115
5,5,0,4,0,2814.0,759000.0,2885.0,2,single_family,1925,False,Richmond,37.559651,-77.475482,23221,Virginia,VA,5588033099,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2024,11,2023,64,33.6,220289.0,2.29
2,2,0,3,0,2322.0,505000.0,2313.0,2,townhomes,1919,False,Richmond,37.560942,-77.47854,23221,Virginia,VA,9425498739,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2024,12,2023,27,33.6,220289.0,2.29
